timestamp,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,gyro_x_dps,gyro_y_dps,gyro_z_dps,fsr1_value,fsr2_value,fsr3_value,flex1_value,flex2_value,flex3_value,flex4_value,flex5_value
1740329993.8900063,2.24173828125,-0.0814306640625,-9.37171142578125,-8.091603053435115,-2.5419847328244276,-1.4198473282442747,0,0,0,2,3,3,3,614
1740329993.8950403,2.28005859375,-0.08861572265625,-9.34776123046875,-7.931297709923665,-1.9618320610687023,-1.3206106870229009,0,0,0,2,3,2,1,577
1740329993.900079,2.28245361328125,-0.0718505859375,-9.39087158203125,-6.877862595419847,-1.4122137404580153,-1.0687022900763359,0,0,0,2,3,2,1,577
1740329993.9051156,2.2465283203125,-0.124541015625,-9.37171142578125,-6.557251908396947,-0.5190839694656488,-0.8549618320610687,0,0,0,2,3,2,1,577
1740329993.9101517,2.44531494140625,-0.26105712890625,-9.31902099609375,-5.6183206106870225,0.13740458015267176,-0.7175572519083969,0,0,0,2,3,2,1,577
1740329993.9151895,2.28005859375,-0.06945556640625,-9.40524169921875,-4.564885496183206,1.0,-0.8015267175572519,0,0,0,2,3,2,1,577
1740329993.920226,2.21539306640625,-0.09580078125000001,-9.4651171875,-4.221374045801527,0.6717557251908397,-0.6870229007633588,0,0,0,2,3,2,1,577
1740329993.925263,2.3207739257812503,-0.07424560546875,-9.3262060546875,-5.221374045801527,0.45038167938931295,-0.5725190839694656,0,0,0,2,3,2,1,577
1740329993.9303167,2.308798828125,-0.047900390625000004,-9.39087158203125,-4.137404580152672,0.9694656488549618,-0.8473282442748091,0,0,0,2,3,2,1,577
1740329993.9353595,2.2848486328125,-0.10298583984375001,-9.3836865234375,-4.282442748091603,0.7709923664122137,-1.1450381679389312,0,0,0,2,3,2,1,577
1740329993.9403963,2.44531494140625,-0.09580078125000001,-9.45793212890625,-5.702290076335878,-0.6259541984732825,-1.2595419847328244,0,0,0,2,3,2,1,577
1740329993.945433,2.28245361328125,-0.15088623046875002,-9.37650146484375,-6.755725190839694,-0.05343511450381679,-1.2290076335877862,0,0,0,2,3,2,1,577
1740329993.9504697,2.327958984375,-0.08861572265625,-9.462722167968751,-7.297709923664122,-2.6412213740458017,-1.3893129770992367,0,0,0,2,3,2,1,577
1740329993.955506,2.44531494140625,-0.10298583984375001,-9.374106445312501,-5.938931297709924,-3.0610687022900764,-1.6259541984732824,0,0,0,2,3,2,1,577
1740329993.9605563,2.3471191406250003,-0.08382568359375,-9.417216796875001,-8.557251908396946,-2.7938931297709924,-1.6946564885496183,0,0,0,2,3,2,1,577
1740329993.9655979,2.2537133789062502,-0.08861572265625,-9.44595703125,-9.274809160305344,-2.5877862595419847,-1.5114503816793894,0,0,0,2,3,2,1,577
1740329993.9706278,2.2752685546875,-0.052690429687500005,-9.4507470703125,-9.053435114503817,-2.618320610687023,-1.4351145038167938,0,0,0,2,3,2,1,577
1740329993.9756675,2.327958984375,-0.06945556640625,-9.244775390625,-8.732824427480915,-1.9236641221374047,-1.3053435114503817,0,0,0,2,3,2,1,577
1740329993.9807057,2.29203369140625,-0.067060546875,-9.36213134765625,-7.022900763358779,-1.8778625954198473,-1.2748091603053435,0,0,0,2,3,2,1,577
1740329993.9857433,2.3327490234375,-0.09580078125000001,-9.37650146484375,-6.977099236641221,-0.9770992366412213,-1.099236641221374,0,0,0,2,3,2,1,577
1740329993.990781,2.32556396484375,-0.07424560546875,-9.388476562500001,-5.587786259541985,-0.6793893129770993,-0.8396946564885496,0,0,0,2,3,2,1,577
1740329993.9958205,2.42136474609375,-0.050295410156250005,-9.477092285156251,-5.526717557251908,-0.33587786259541985,-0.7786259541984732,0,0,0,2,3,4,1,534
1740329994.000854,2.2848486328125,-0.10298583984375001,-9.410031738281251,-5.236641221374046,-0.33587786259541985,-0.8320610687022901,0,0,0,2,3,4,1,534
1740329994.0059047,2.1459375,-0.06945556640625,-9.4651171875,-4.801526717557252,-0.6030534351145038,-0.9389312977099237,0,0,0,2,3,4,1,534
1740329994.0109425,2.29682373046875,-0.10538085937500001,-9.63037353515625,-5.076335877862595,-0.816793893129771,-0.8396946564885496,0,0,0,2,3,4,1,534
1740329994.0159957,2.35909423828125,-0.09340576171875001,-9.462722167968751,-5.076335877862595,-1.6946564885496183,-1.1221374045801527,0,0,0,2,3,4,1,534
1740329994.0210323,2.39501953125,-0.08382568359375,-9.374106445312501,-6.435114503816794,-1.6412213740458015,-1.1603053435114503,0,0,0,2,3,4,1,534
1740329994.0260742,2.251318359375,-0.09340576171875001,-9.29986083984375,-4.740458015267175,-2.1908396946564888,-1.3358778625954197,0,0,0,2,3,4,1,534
1740329994.0311067,2.3543041992187503,-0.13412109375,-9.60642333984375,-7.091603053435114,-2.5343511450381677,-1.4351145038167938,0,0,0,2,3,4,1,534
1740329994.0361435,2.375859375,-0.076640625,-9.580078125,-8.603053435114504,-2.7709923664122136,-1.2366412213740459,0,0,0,2,3,4,1,534
1740329994.0412893,2.34951416015625,-0.143701171875,-9.350156250000001,-8.725190839694656,-2.9160305343511452,-1.3969465648854962,0,0,0,2,3,4,1,534
1740329994.0463355,2.3327490234375,-0.11256591796875001,-9.297465820312501,-8.931297709923664,-3.0610687022900764,-1.450381679389313,0,0,0,2,3,4,1,534
1740329994.051387,2.34951416015625,-0.07903564453125,-9.410031738281251,-9.122137404580153,-3.4427480916030535,-1.5267175572519085,0,0,0,2,3,4,1,534
1740329994.0564256,2.327958984375,-0.08382568359375,-9.36931640625,-9.068702290076336,-3.3435114503816794,-1.5267175572519085,0,0,0,2,3,4,1,534
1740329994.061462,2.3327490234375,-0.09819580078125001,-9.417216796875001,-9.305343511450381,-3.2519083969465647,-1.4580152671755726,0,0,0,2,3,4,1,534
1740329994.0665019,2.3135888671875002,-0.06466552734375,-9.4220068359375,-8.793893129770993,-2.801526717557252,-1.1908396946564885,0,0,0,2,3,4,1,534
1740329994.0715387,2.308798828125,-0.052690429687500005,-9.42440185546875,-7.931297709923665,-2.6106870229007635,-1.1450381679389312,0,0,0,2,3,4,1,534
1740329994.0765753,2.34951416015625,-0.0383203125,-9.31902099609375,-7.267175572519084,-2.5877862595419847,-1.183206106870229,0,0,0,2,3,4,1,534
1740329994.0816116,2.24892333984375,-0.10059082031250001,-9.426796875,-7.175572519083969,-2.145038167938931,-1.16793893129771,0,0,0,2,3,4,1,534
1740329994.0866542,2.2656884765625,-0.07903564453125,-9.29267578125,-6.984732824427481,-1.8931297709923665,-1.1221374045801527,0,0,0,2,3,4,1,534
1740329994.0917115,2.3327490234375,-0.11735595703125,-9.4220068359375,-6.687022900763359,-1.6564885496183206,-0.8320610687022901,0,0,0,3,3,3,1,509
1740329994.0967507,2.24892333984375,-0.045505371093750004,-9.3836865234375,-6.190839694656488,-1.633587786259542,-1.0458015267175573,0,0,0,3,3,3,1,509
1740329994.1017885,2.33993408203125,-0.10298583984375001,-9.4507470703125,-6.145038167938932,-1.7557251908396947,-1.3893129770992367,0,0,0,3,3,3,1,509
1740329994.106825,2.289638671875,-0.0622705078125,-9.36931640625,-6.595419847328245,-2.068702290076336,-1.213740458015267,0,0,0,3,3,3,1,509
1740329994.1118617,2.34472412109375,-0.13412109375,-9.417216796875001,-6.961832061068702,-2.3740458015267176,-1.297709923664122,0,0,0,3,3,3,1,509
1740329994.1168988,2.3231689453125,-0.1293310546875,-9.357341308593751,-7.816793893129771,-2.8091603053435112,-1.3740458015267176,0,0,0,3,3,3,1,509
1740329994.1219354,2.28245361328125,-0.11256591796875001,-9.4651171875,-8.145038167938932,-3.145038167938931,-1.5038167938931297,0,0,0,3,3,3,1,509
1740329994.1269722,2.3375390625000003,-0.124541015625,-9.357341308593751,-8.549618320610687,-3.2442748091603053,-1.5801526717557253,0,0,0,3,3,3,1,509
1740329994.1320078,2.30161376953125,-0.1149609375,-9.3932666015625,-8.717557251908397,-3.1908396946564888,-1.534351145038168,0,0,0,3,3,3,1,509
1740329994.1370459,2.33514404296875,-0.09580078125000001,-9.357341308593751,-9.19083969465649,-3.4198473282442747,-1.5419847328244274,0,0,0,3,3,3,1,509
1740329994.1420832,2.2872436523437503,-0.13412109375,-9.4220068359375,-9.16030534351145,-3.427480916030534,-1.5419847328244274,0,0,0,3,3,3,1,509
1740329994.1471202,2.3135888671875002,-0.13651611328125002,-9.402846679687501,-9.374045801526718,-2.5877862595419847,-1.6641221374045803,0,0,0,3,3,3,1,509
1740329994.152156,2.31837890625,-0.07424560546875,-9.302255859375,-8.763358778625955,-2.2595419847328246,-1.4732824427480915,0,0,0,3,3,3,1,509
1740329994.1571934,2.1674926757812503,-0.0718505859375,-9.4986474609375,-8.045801526717558,-2.0,-1.1374045801526718,0,0,0,3,3,3,1,509
1740329994.16223,2.27287353515625,-0.124541015625,-9.44356201171875,-7.068702290076335,-1.6946564885496183,-1.1297709923664123,0,0,0,3,3,3,1,509
1740329994.1672668,2.29682373046875,-0.07424560546875,-9.477092285156251,-6.770992366412214,-1.282442748091603,-1.0687022900763359,0,0,0,3,3,3,1,509
1740329994.1723187,2.308798828125,-0.1149609375,-9.4220068359375,-6.458015267175573,-1.16793893129771,-0.9389312977099237,0,0,0,3,3,3,1,509
1740329994.1811628,2.2872436523437503,-0.14130615234375002,-9.359736328125,-6.076335877862595,-1.3206106870229009,-1.1526717557251909,0,0,0,3,3,3,1,509
1740329994.1912706,2.16270263671875,-0.10059082031250001,-9.560917968750001,-3.946564885496183,-1.748091603053435,-1.251908396946565,0,0,0,3,3,3,1,509
1740329994.2013779,2.34951416015625,-0.09340576171875001,-9.402846679687501,-6.854961832061068,-2.7557251908396947,-1.251908396946565,0,0,0,3,4,4,2,485
1740329994.2114844,2.2704785156250002,-0.076640625,-9.44595703125,-8.32824427480916,-3.0229007633587788,-1.5572519083969465,0,0,0,3,4,4,2,485
1740329994.2215939,2.34472412109375,-0.1149609375,-9.410031738281251,-8.564885496183207,-3.0839694656488548,-1.534351145038168,0,0,0,3,4,4,2,485
1740329994.2317007,2.1579125976562503,-0.09580078125000001,-9.4315869140625,-8.511450381679388,-3.114503816793893,-1.4961832061068703,0,0,0,3,4,4,2,485
1740329994.2418063,2.16270263671875,-0.09580078125000001,-9.201665039062501,-7.8320610687022905,-2.8702290076335877,-1.2061068702290076,0,0,0,3,4,4,2,485
1740329994.2519114,2.43094482421875,-0.05987548828125,-9.522597656250001,-7.32824427480916,-3.114503816793893,-1.297709923664122,0,0,0,3,4,4,2,485
1740329994.2620163,2.16270263671875,-0.047900390625000004,-9.3118359375,-7.755725190839694,-3.282442748091603,-1.4122137404580153,0,0,0,3,4,4,2,485
1740329994.2721288,2.29203369140625,-0.08382568359375,-9.357341308593751,-8.198473282442748,-2.8702290076335877,-1.2748091603053435,0,0,0,3,4,4,2,485
1740329994.283981,2.43573486328125,-0.10059082031250001,-9.42440185546875,-8.030534351145038,-2.351145038167939,-1.2290076335877862,0,0,0,3,4,4,2,485
1740329994.2966423,2.26329345703125,-0.14130615234375002,-9.4507470703125,-7.7251908396946565,-2.2595419847328246,-1.3358778625954197,0,0,0,2,4,4,4,487
1740329994.3093028,2.3231689453125,-0.124541015625,-9.56331298828125,-7.801526717557252,-2.2595419847328246,-1.3129770992366412,0,0,0,2,4,4,4,487
1740329994.321959,2.4405249023437503,-0.14609619140625002,-9.31902099609375,-7.740458015267175,-1.9770992366412214,-1.2748091603053435,0,0,0,2,4,4,4,487
1740329994.3346484,2.44531494140625,-0.10298583984375001,-9.42919189453125,-7.083969465648855,-1.2442748091603053,-1.1526717557251909,0,0,0,2,4,4,4,487
1740329994.3473415,2.31119384765625,-0.12214599609375,-9.388476562500001,-6.236641221374046,-1.450381679389313,-1.183206106870229,0,0,0,2,4,4,4,487
1740329994.360001,2.42615478515625,-0.09340576171875001,-9.37650146484375,-6.450381679389313,-3.8244274809160306,-1.2290076335877862,0,0,0,2,4,4,4,487
1740329994.3726652,2.2656884765625,-0.0814306640625,-9.263935546875,-7.190839694656488,-1.4427480916030535,-1.1297709923664123,0,0,0,2,4,4,4,487
1740329994.3853257,2.3471191406250003,-0.08861572265625,-9.49146240234375,-7.366412213740458,-2.6946564885496183,-1.2900763358778626,0,0,0,2,4,4,4,487
1740329994.3979888,2.3375390625000003,-0.13412109375,-9.4220068359375,-8.244274809160306,-3.427480916030534,-1.4961832061068703,0,0,0,3,4,3,5,502
1740329994.412221,2.3375390625000003,-0.13412109375,-9.4603271484375,-8.641221374045802,-3.786259541984733,-1.618320610687023,0,0,0,3,4,3,5,502
1740329994.4253008,2.2848486328125,-0.143701171875,-9.395661621093751,-8.32824427480916,-2.16793893129771,-1.2442748091603053,0,0,0,3,4,3,5,502
1740329994.4379628,2.28245361328125,-0.10059082031250001,-9.42919189453125,-6.282442748091603,-1.0687022900763359,-1.099236641221374,0,0,0,3,4,3,5,502
1740329994.450634,2.442919921875,-0.10059082031250001,-9.29507080078125,-4.358778625954199,0.916030534351145,-0.6946564885496184,0,0,0,3,4,3,5,502
1740329994.4633033,2.30640380859375,-0.1197509765625,-9.45314208984375,-0.3053435114503817,4.022900763358779,-1.9465648854961832,0,0,0,3,4,3,5,502
1740329994.476079,2.38783447265625,-0.09340576171875001,-9.441166992187501,3.0763358778625953,-1.1984732824427482,-0.4351145038167939,0,0,0,3,4,3,5,502
1740329994.4876137,2.385439453125,-0.1772314453125,-9.30944091796875,0.5801526717557252,-3.3435114503816794,-0.5877862595419847,0,0,0,3,4,3,5,502
1740329994.4988627,2.596201171875,-0.09101074218750001,-8.919052734375,-3.7557251908396947,-3.2977099236641223,-0.9465648854961832,0,0,0,3,3,3,3,499
1740329994.5101604,2.1124072265625,-0.28740234375,-9.141789550781251,-6.748091603053435,0.9923664122137404,-1.6488549618320612,0,0,0,3,3,3,3,499
1740329994.521498,2.39262451171875,-0.10059082031250001,-9.275910644531251,-6.8396946564885495,1.3435114503816794,-1.0763358778625953,0,0,0,3,3,3,3,499
1740329994.5328197,2.0309765625000002,-0.01916015625,-9.129814453125,-4.66412213740458,2.5572519083969465,-0.8396946564885496,0,0,0,3,3,3,3,499
1740329994.5441725,2.48842529296875,-0.19878662109375,-9.63037353515625,-3.6030534351145036,2.0229007633587788,-1.1221374045801527,0,0,0,3,3,3,3,499
1740329994.555589,2.3806494140625003,-0.22752685546875,-9.568103027343751,-3.7022900763358777,1.183206106870229,-0.3053435114503817,0,0,0,3,3,3,3,499
1740329994.5669081,2.45489501953125,-0.29219238281250004,-9.3836865234375,-1.3282442748091603,-0.05343511450381679,-0.9694656488549618,0,0,0,3,3,3,3,499
1740329994.5781012,2.2848486328125,-0.25626708984375,-9.26633056640625,-4.679389312977099,-1.7557251908396947,-1.2671755725190839,0,0,0,3,3,3,3,499
1740329994.5832076,2.33993408203125,-0.19639160156250002,-9.33099609375,-6.33587786259542,-0.22137404580152673,-0.9923664122137404,0,0,0,3,3,3,3,499
1740329994.588312,2.45489501953125,-0.229921875,-9.4507470703125,-7.412213740458015,-0.9465648854961832,-1.1068702290076335,0,0,0,3,3,3,3,499
1740329994.5934186,2.3806494140625003,-0.22513183593750002,-9.37650146484375,-5.961832061068702,-1.6106870229007633,-0.9618320610687023,0,0,0,3,3,3,3,499
1740329994.5988097,2.385439453125,-0.23710693359375,-9.448352050781251,-8.450381679389313,-1.4122137404580153,-1.3053435114503817,0,0,0,0,2,2,3,491
1740329994.6042962,2.3471191406250003,-0.30416748046875003,-9.36213134765625,-7.679389312977099,-1.534351145038168,-1.2900763358778626,0,0,0,0,2,2,3,491
1740329994.6096647,2.58422607421875,-0.18681152343750002,-9.5848681640625,-8.740458015267176,-2.0610687022900764,-1.4961832061068703,0,0,0,0,2,2,3,491
1740329994.6148505,2.4093896484375,-0.19399658203125,-9.49625244140625,-9.267175572519085,-2.66412213740458,-1.5801526717557253,0,0,0,0,2,2,3,491
1740329994.6200886,2.43094482421875,-0.23710693359375,-9.378896484375,-9.045801526717558,-3.2213740458015265,-1.5877862595419847,0,0,0,0,2,2,3,491
1740329994.6260395,2.4141796875000003,-0.20597167968750002,-9.3645263671875,-9.65648854961832,-3.2061068702290076,-1.5038167938931297,0,0,0,0,2,2,3,491
1740329994.63148,2.50758544921875,-0.18441650390625,-9.381291503906251,-9.603053435114504,-2.984732824427481,-1.618320610687023,0,0,0,0,2,2,3,491
1740329994.6368175,2.40220458984375,-0.24189697265625001,-9.357341308593751,-9.595419847328245,-2.6717557251908395,-1.5801526717557253,0,0,0,0,2,2,3,491
1740329994.6420302,2.3710693359375,-0.22034179687500002,-9.268725585937501,-8.938931297709924,-2.3969465648854964,-1.4351145038167938,0,0,0,0,2,2,3,491
1740329994.647355,2.3974145507812503,-0.0143701171875,-9.36931640625,-8.045801526717558,-1.8549618320610688,-1.4274809160305344,0,0,0,0,2,2,3,491
1740329994.6524162,2.4189697265625,-0.1389111328125,-9.374106445312501,-8.045801526717558,-2.0076335877862594,-1.4274809160305344,0,0,0,0,2,2,3,491
1740329994.657454,2.385439453125,-0.25147705078125,-9.37171142578125,-7.633587786259542,-2.351145038167939,-1.1908396946564885,0,0,0,0,2,2,3,491
1740329994.6624877,2.39501953125,-0.20118164062500002,-9.5034375,-7.8320610687022905,-1.9465648854961832,-1.3053435114503817,0,0,0,0,2,2,3,491
1740329994.6675289,2.385439453125,-0.18441650390625,-9.3645263671875,-7.534351145038168,-1.7633587786259541,-1.366412213740458,0,0,0,0,2,2,3,491
1740329994.6725602,2.3303540039062502,-0.143701171875,-9.32381103515625,-7.541984732824427,-1.3129770992366412,-1.297709923664122,0,0,0,0,2,2,3,491
1740329994.6775994,2.366279296875,-0.18441650390625,-9.33339111328125,-6.709923664122138,-1.5267175572519085,-1.0305343511450382,0,0,0,0,2,2,3,491
1740329994.6826296,2.3543041992187503,-0.17004638671875,-9.5178076171875,-6.625954198473282,-1.9923664122137406,-1.0458015267175573,0,0,0,0,2,2,3,491
1740329994.6877224,2.4141796875000003,-0.14609619140625002,-9.51062255859375,-7.122137404580153,-2.801526717557252,-1.3435114503816794,0,0,0,0,2,2,3,491
1740329994.692762,2.4333398437500002,-0.18681152343750002,-9.501042480468751,-8.114503816793894,-3.236641221374046,-1.4045801526717556,0,0,0,0,2,2,3,491
1740329994.6977932,2.385439453125,-0.20357666015625,-9.3645263671875,-8.954198473282442,-3.2748091603053435,-1.4809160305343512,0,0,0,3,3,3,3,490
1740329994.70282,2.3614892578125,-0.20597167968750002,-9.26633056640625,-8.801526717557252,-3.801526717557252,-1.6488549618320612,0,0,0,3,3,3,3,490
1740329994.7078497,2.40220458984375,-0.20597167968750002,-9.359736328125,-9.541984732824428,-3.16793893129771,-1.633587786259542,0,0,0,3,3,3,3,490
1740329994.7130473,2.38783447265625,-0.19399658203125,-9.237590332031251,-9.687022900763358,-3.0381679389312977,-1.5954198473282444,0,0,0,3,3,3,3,490
1740329994.7181017,2.35909423828125,-0.16525634765625,-9.32381103515625,-9.48091603053435,-2.5114503816793894,-1.5877862595419847,0,0,0,3,3,3,3,490
1740329994.723205,2.4069946289062503,-0.20836669921875,-9.3836865234375,-8.603053435114504,-2.0610687022900764,-1.381679389312977,0,0,0,3,3,3,3,490
1740329994.728271,2.4285498046875,-0.20597167968750002,-9.340576171875,-7.8320610687022905,-1.3969465648854962,-1.2595419847328244,0,0,0,3,3,3,3,490
1740329994.7333102,2.39262451171875,-0.19160156250000002,-9.433981933593751,-7.145038167938932,-1.0610687022900764,-1.1450381679389312,0,0,0,3,3,3,3,490
1740329994.7383473,2.385439453125,-0.162861328125,-9.395661621093751,-6.435114503816794,-0.9923664122137404,-1.0916030534351144,0,0,0,3,3,3,3,490
1740329994.7433841,2.4069946289062503,-0.1580712890625,-9.359736328125,-5.977099236641221,-1.534351145038168,-1.083969465648855,0,0,0,3,3,3,3,490
1740329994.7484212,2.31837890625,-0.20597167968750002,-9.635163574218751,-6.061068702290076,-1.297709923664122,-1.0458015267175573,0,0,0,3,3,3,3,490
1740329994.7534604,2.3902294921875002,-0.15088623046875002,-9.3645263671875,-6.648854961832061,-1.5419847328244274,-1.1068702290076335,0,0,0,3,3,3,3,490
1740329994.758499,2.3423291015625,-0.13651611328125002,-9.314230957031251,-6.961832061068702,-2.099236641221374,-1.4198473282442747,0,0,0,3,3,3,3,490
1740329994.7635345,2.4381298828125,-0.14130615234375002,-9.37171142578125,-7.595419847328245,-2.267175572519084,-1.3511450381679388,0,0,0,3,3,3,3,490
1740329994.7685714,2.5243505859375,-0.1772314453125,-9.426796875,-7.511450381679389,-2.549618320610687,-1.183206106870229,0,0,0,3,3,3,3,490
1740329994.773608,2.34472412109375,-0.3065625,-9.41961181640625,-8.0,-2.1297709923664123,-1.5114503816793894,0,0,0,3,3,3,3,490
1740329994.778644,2.41657470703125,-0.0431103515625,-9.2783056640625,-8.091603053435115,-2.9618320610687023,-1.4885496183206106,0,0,0,3,3,3,3,490
1740329994.78368,2.41178466796875,-0.30416748046875003,-9.4986474609375,-8.396946564885496,-2.83206106870229,-1.6030534351145038,0,0,0,3,3,3,3,490
1740329994.7887158,2.3734643554687502,-0.1580712890625,-9.40524169921875,-9.053435114503817,-3.2290076335877864,-1.618320610687023,0,0,0,3,3,3,3,490
1740329994.7937515,2.43573486328125,-0.18681152343750002,-9.374106445312501,-9.091603053435115,-3.2748091603053435,-1.5954198473282444,0,0,0,3,3,3,3,490
1740329994.7987897,2.39501953125,-0.20597167968750002,-9.26633056640625,-9.106870229007633,-3.5114503816793894,-1.618320610687023,0,0,0,2,3,3,4,495
1740329994.8038366,2.3710693359375,-0.17483642578125,-9.24238037109375,-9.106870229007633,-3.4427480916030535,-1.5038167938931297,0,0,0,2,3,3,4,495
1740329994.8088899,2.442919921875,-0.17004638671875,-9.32381103515625,-9.099236641221374,-3.1526717557251906,-1.5572519083969465,0,0,0,2,3,3,4,495
1740329994.8139296,2.4189697265625,-0.18920654296875,-9.4651171875,-8.86259541984733,-2.618320610687023,-1.3969465648854962,0,0,0,2,3,3,4,495
1740329994.8189664,2.385439453125,-0.17244140625,-9.37171142578125,-8.030534351145038,-2.3587786259541983,-1.3129770992366412,0,0,0,2,3,3,4,495
1740329994.8240738,2.39501953125,-0.22752685546875,-9.39087158203125,-7.2748091603053435,-1.8931297709923665,-0.916030534351145,0,0,0,2,3,3,4,495
1740329994.8291087,2.3734643554687502,-0.20118164062500002,-9.42440185546875,-6.480916030534351,-1.4351145038167938,-0.8625954198473282,0,0,0,2,3,3,4,495
1740329994.834135,2.3543041992187503,-0.18681152343750002,-9.42440185546875,-6.0458015267175576,-1.0534351145038168,-1.0076335877862594,0,0,0,2,3,3,4,495
1740329994.839173,2.39501953125,-0.20118164062500002,-9.417216796875001,-5.816793893129771,-0.6641221374045801,-1.0381679389312977,0,0,0,2,3,3,4,495
1740329994.8442106,2.3614892578125,-0.13172607421875002,-9.4651171875,-5.488549618320611,-0.6946564885496184,-0.8396946564885496,0,0,0,2,3,3,4,495
1740329994.849248,2.4093896484375,-0.20597167968750002,-9.33818115234375,-5.480916030534351,-0.7404580152671756,-0.9236641221374046,0,0,0,2,3,3,4,495
1740329994.8542852,2.40220458984375,-0.20357666015625,-9.4124267578125,-5.541984732824427,-0.8396946564885496,-0.9694656488549618,0,0,0,2,3,3,4,495
1740329994.8593223,2.3543041992187503,-0.143701171875,-9.5417578125,-6.236641221374046,-1.366412213740458,-1.1297709923664123,0,0,0,2,3,3,4,495
1740329994.8643584,2.43094482421875,-0.1580712890625,-9.378896484375,-6.870229007633588,-3.8625954198473282,-1.2900763358778626,0,0,0,2,3,3,4,495
1740329994.869396,2.30640380859375,-0.13651611328125002,-9.290280761718751,-7.740458015267175,-2.816793893129771,-1.4580152671755726,0,0,0,2,3,3,4,495
1740329994.874433,2.59859619140625,-0.19639160156250002,-9.441166992187501,-8.526717557251908,-3.648854961832061,-1.5572519083969465,0,0,0,2,3,3,4,495
1740329994.8794699,2.4572900390625003,-0.1772314453125,-9.208850097656251,-9.198473282442748,-3.7557251908396947,-1.5725190839694656,0,0,0,2,3,3,4,495
1740329994.8845067,2.4189697265625,-0.17962646484375,-9.206455078125,-9.618320610687023,-3.9083969465648853,-1.7938931297709924,0,0,0,2,3,3,4,495
1740329994.8896341,2.39501953125,-0.2347119140625,-9.410031738281251,-9.931297709923664,-3.7099236641221376,-1.7709923664122138,0,0,0,2,3,3,4,495
1740329994.8946898,2.404599609375,-0.19878662109375,-9.30465087890625,-10.01526717557252,-3.572519083969466,-1.4961832061068703,0,0,0,3,3,3,4,500
1740329994.899719,2.385439453125,-0.17962646484375,-9.335786132812501,-11.67175572519084,-3.1603053435114505,-1.6259541984732824,0,0,0,3,3,3,4,500
1740329994.9047456,2.3902294921875002,-0.12214599609375,-9.398056640625,-9.053435114503817,-2.8625954198473282,-1.5572519083969465,0,0,0,3,3,3,4,500
1740329994.9097714,2.31119384765625,-0.21315673828125,-9.24717041015625,-8.236641221374045,-2.5114503816793894,-1.3893129770992367,0,0,0,3,3,3,4,500
1740329994.9147964,2.39501953125,-0.22513183593750002,-9.3932666015625,-7.595419847328245,-2.045801526717557,-1.2366412213740459,0,0,0,3,3,3,4,500
1740329994.9198334,2.43573486328125,-0.13172607421875002,-9.441166992187501,-7.061068702290076,-1.5725190839694656,-1.2366412213740459,0,0,0,3,3,3,4,500
1740329994.9248698,2.366279296875,-0.01916015625,-9.3549462890625,-6.488549618320611,-1.8244274809160306,-1.2748091603053435,0,0,0,3,3,3,4,500
1740329994.929906,2.41657470703125,-0.011975097656250001,-9.29267578125,-6.458015267175573,-1.748091603053435,-1.1450381679389312,0,0,0,3,3,3,4,500
1740329994.9349427,2.47884521484375,-0.229921875,-9.426796875,-6.229007633587786,-1.8549618320610688,-1.0687022900763359,0,0,0,3,3,3,4,500
1740329994.9399898,2.4093896484375,-0.15088623046875002,-9.398056640625,-6.648854961832061,-1.717557251908397,-1.16793893129771,0,0,0,3,3,3,4,500
1740329994.945057,2.3734643554687502,-0.19878662109375,-9.33818115234375,-7.022900763358779,-1.8625954198473282,-1.1450381679389312,0,0,0,3,3,3,4,500
1740329994.9500937,2.4141796875000003,-0.1389111328125,-9.3262060546875,-7.0458015267175576,-0.030534351145038167,-1.4122137404580153,0,0,0,3,3,3,4,500
1740329994.9551313,2.41178466796875,-0.1293310546875,-9.40045166015625,-7.259541984732825,-2.0763358778625953,-1.3129770992366412,0,0,0,3,3,3,4,500
1740329994.9601672,2.3135888671875002,-0.22752685546875,-9.3453662109375,-7.732824427480916,-2.5343511450381677,-1.4961832061068703,0,0,0,3,3,3,4,500
1740329994.965212,2.47884521484375,-0.22273681640625,-9.46751220703125,-8.221374045801527,-2.4885496183206106,-1.450381679389313,0,0,0,3,3,3,4,500
1740329994.9702551,2.4093896484375,-0.19639160156250002,-9.39087158203125,-8.305343511450381,-2.7099236641221376,-1.7328244274809161,0,0,0,3,3,3,4,500
1740329994.9752924,2.55069580078125,-0.162861328125,-9.41961181640625,-8.305343511450381,-2.3435114503816794,-1.4351145038167938,0,0,0,3,3,3,4,500
1740329994.9803274,2.40220458984375,-0.01676513671875,-9.2399853515625,-7.984732824427481,-2.1603053435114505,-1.297709923664122,0,0,0,3,3,3,4,500
1740329994.985363,2.4285498046875,-0.18441650390625,-9.448352050781251,-7.5038167938931295,-1.9770992366412214,-1.2900763358778626,0,0,0,3,3,3,4,500
1740329994.9903991,2.4069946289062503,-0.22752685546875,-9.48667236328125,-7.206106870229007,-1.6641221374045803,-1.2213740458015268,0,0,0,3,3,3,4,500
1740329994.995437,2.38304443359375,-0.17483642578125,-9.201665039062501,-6.824427480916031,-1.7404580152671756,-1.015267175572519,0,0,0,3,3,3,3,488
1740329995.0004718,2.43573486328125,-0.19399658203125,-9.3549462890625,-6.816793893129771,-1.5572519083969465,-1.0229007633587786,0,0,0,3,3,3,3,488
