This takes samples from 1 FSR and the MPU6050. We got 623 samples from 1600 expected samples(200HZ sampling rate for 8 seconds) due to some I/O operations overhead which will be fixed.
However the data successfully reflected the motion performed:
1. Press fsr and imu unchanged
2.Press FSR
3. Rotate IMU (this can be perceived from accel z value changing from the gravity constant to a smaller value as well as the gyro values)
4. IMU back to original position
5. FSR released
timestamp,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,gyro_x_dps,gyro_y_dps,gyro_z_dps,fsr_value
1739750163.3525445,-0.17004638671875,1.34360595703125,9.889035644531251,-2.900763358778626,-11.030534351145038,5.793893129770993,0
1739750163.3626676,-0.3975732421875,1.36755615234375,9.96088623046875,-6.091603053435114,-9.01526717557252,4.717557251908397,0
1739750163.3727944,-0.20836669921875,1.21427490234375,9.742939453125,-3.6793893129770994,-6.2748091603053435,1.8015267175572518,0
1739750163.3830824,-0.052690429687500005,1.4082714843750002,9.551337890625,-4.847328244274809,-1.7251908396946565,2.480916030534351,0
1739750163.3932087,0.0383203125,1.45377685546875,9.60163330078125,-6.511450381679389,-0.12213740458015267,2.6717557251908395,0
1739750163.4033437,0.13651611328125002,1.53999755859375,9.59923828125,-5.320610687022901,2.3206106870229006,2.8244274809160306,0
1739750163.4134982,0.10298583984375001,1.53041748046875,9.889035644531251,-1.7099236641221374,1.1603053435114503,2.564885496183206,0
1739750163.4237995,-0.40475830078125,1.59029296875,10.195598144531251,0.5877862595419847,0.6946564885496184,3.236641221374046,0
1739750163.433937,-0.40236328125000004,1.56394775390625,10.152487792968751,-0.5877862595419847,3.0763358778625953,3.3282442748091605,0
1739750163.4440942,-0.18441650390625,1.5280224609375002,10.336904296875,-1.984732824427481,3.687022900763359,2.1068702290076335,0
1739750163.4542327,-0.0622705078125,1.5160473632812501,10.3033740234375,-1.9694656488549618,2.435114503816794,2.1755725190839694,0
1739750163.4643688,-0.0431103515625,1.3364208984375001,10.181228027343751,-4.6106870229007635,2.0839694656488548,2.045801526717557,0
1739750163.474514,-0.13412109375,1.62861328125,9.89382568359375,-7.427480916030534,4.32824427480916,4.290076335877862,0
1739750163.4847312,-0.15328125,1.43701171875,9.7716796875,-4.977099236641221,9.587786259541986,2.3893129770992365,0
1739750163.4949105,-0.18681152343750002,1.24780517578125,9.9010107421875,-3.015267175572519,7.404580152671755,0.9694656488549618,0
1739750163.5051427,-0.21794677734375,1.53520751953125,9.8339501953125,-2.1908396946564888,5.9541984732824424,0.2595419847328244,0
1739750163.515281,-0.3113525390625,1.4897021484375002,10.08063720703125,-0.7709923664122137,4.366412213740458,3.8931297709923665,0
1739750163.5254297,-0.47181884765625004,1.39869140625,10.308164062500001,2.7251908396946565,-3.068702290076336,0.6335877862595419,0
1739750163.5355613,-0.29458740234375,1.561552734375,10.698552246093751,1.6717557251908397,2.5419847328244276,1.4961832061068703,0
1739750163.5457985,-0.3400927734375,1.37953125,10.605146484375,-3.3969465648854964,2.6564885496183206,-0.5190839694656488,0
1739750163.555994,-0.5221142578125,1.4897021484375002,10.605146484375,-5.66412213740458,1.1526717557251909,-0.816793893129771,0
1739750163.566165,-0.41194335937500004,1.7124389648437501,10.32013916015625,-10.435114503816793,2.5267175572519083,1.9083969465648856,0
1739750163.57633,-0.050295410156250005,1.72680908203125,10.3416943359375,-9.267175572519085,1.7557251908396947,1.9465648854961832,0
1739750163.5865078,-0.11256591796875001,1.6477734375000002,10.399174804687501,-4.67175572519084,-1.7328244274809161,-2.6030534351145036,0
1739750163.596648,-0.33290771484375004,1.6046630859375002,10.40156982421875,-4.00763358778626,-4.870229007633588,-2.3587786259541983,0
1739750163.6069422,-0.3975732421875,1.56873779296875,10.346484375000001,-5.541984732824427,-4.0,-0.8091603053435115,0
1739750163.6170733,-0.32572265625,1.41066650390625,10.317744140625,-7.732824427480916,-2.6030534351145036,-0.03816793893129771,0
1739750163.6272457,-0.39038818359375,1.6429833984375002,10.3895947265625,-8.770992366412214,-3.6030534351145036,-0.21374045801526717,0
1739750163.6373866,-0.25387207031250003,1.6525634765625001,10.27702880859375,-7.083969465648855,-4.526717557251908,-2.312977099236641,0
1739750163.6477249,-0.3879931640625,1.59747802734375,10.030341796875,-6.824427480916031,-4.748091603053435,-2.4427480916030535,0
1739750163.6579263,-0.43349853515625003,1.65495849609375,10.0063916015625,-8.603053435114504,-5.061068702290076,-0.6946564885496184,0
1739750163.668105,-0.25387207031250003,1.7244140625000002,10.128537597656251,-8.534351145038167,-6.404580152671755,0.48854961832061067,0
1739750163.6782439,-0.29219238281250004,1.8250048828125,10.20996826171875,-6.435114503816794,-5.877862595419847,0.4732824427480916,0
1739750163.688395,0.09340576171875001,1.6908837890625001,10.145302734375,-4.022900763358779,-5.366412213740458,-1.6946564885496183,0
1739750163.6985302,-0.076640625,1.7387841796875,10.3895947265625,-5.709923664122138,-5.1603053435114505,-0.9389312977099237,0
1739750163.7088013,-0.2682421875,1.65974853515625,10.164462890625,-8.83969465648855,-6.0458015267175576,0.44274809160305345,0
1739750163.7189312,-0.15088623046875002,1.62861328125,10.05189697265625,-8.19083969465649,-4.961832061068702,1.1297709923664123,0
1739750163.7290845,-0.17004638671875,1.60226806640625,9.953701171875,-7.015267175572519,-3.3435114503816794,0.31297709923664124,0
1739750163.739212,-0.28021728515625,1.56873779296875,9.953701171875,-5.6183206106870225,-3.549618320610687,-1.183206106870229,0
1739750163.7493527,-0.17244140625,1.49688720703125,9.93214599609375,-4.786259541984733,-3.66412213740458,-1.4351145038167938,0
1739750163.7594788,-0.30177246093750004,1.48730712890625,9.821975097656251,-5.526717557251908,-2.885496183206107,-0.46564885496183206,0
1739750163.7696478,-0.31374755859375003,1.619033203125,10.22433837890625,-6.343511450381679,-3.030534351145038,0.015267175572519083,0
1739750163.7797892,-0.076640625,1.64058837890625,10.308164062500001,-5.519083969465649,-2.5267175572519083,-0.6641221374045801,0
1739750163.7899292,0.0143701171875,1.8273999023437502,10.1309326171875,-6.8396946564885495,-1.015267175572519,-1.1984732824427482,0
1739750163.8000734,-0.06466552734375,1.68369873046875,10.128537597656251,-7.33587786259542,-0.2824427480916031,-0.6870229007633588,0
1739750163.8104396,-0.13172607421875002,1.7579443359375,9.93693603515625,-8.13740458015267,0.5419847328244275,-0.33587786259541985,0
1739750163.8205698,-0.17483642578125,1.7292041015625002,9.9393310546875,-6.847328244274809,0.7404580152671756,-0.13740458015267176,0
1739750163.8307116,-0.18681152343750002,1.74357421875,9.95130615234375,-6.549618320610687,0.816793893129771,-0.32061068702290074,0
1739750163.840854,-0.23231689453125,1.6310083007812501,10.164462890625,-3.8244274809160306,-0.7862595419847328,-0.7404580152671756,0
1739750163.8512082,-0.09819580078125001,1.638193359375,10.2075732421875,-2.0,-0.35877862595419846,-0.22137404580152673,0
1739750163.8615355,-0.1293310546875,1.62142822265625,10.36324951171875,-5.244274809160306,-0.4580152671755725,-0.37404580152671757,0
1739750163.8719294,-0.29219238281250004,1.6525634765625001,10.55006103515625,-7.190839694656488,-0.3435114503816794,-0.3282442748091603,0
1739750163.8820715,-0.32332763671875003,1.6813037109375002,10.23870849609375,-8.49618320610687,-1.213740458015267,0.12213740458015267,0
1739750163.8922079,-0.28261230468750004,1.65974853515625,10.2315234375,-5.885496183206107,-1.916030534351145,-1.3053435114503817,0
1739750163.9023457,-0.316142578125,1.53520751953125,10.14769775390625,-5.625954198473282,-2.6106870229007635,-1.015267175572519,0
1739750163.9124894,-0.32332763671875003,1.6645385742187502,10.26744873046875,-4.480916030534351,-2.8702290076335877,-0.31297709923664124,0
1739750163.9226177,-0.3400927734375,1.69806884765625,10.164462890625,-4.679389312977099,-3.801526717557252,-0.5267175572519084,0
1739750163.9330516,-0.25147705078125,1.7555493164062501,10.1979931640625,-5.816793893129771,-2.618320610687023,-1.1297709923664123,0
1739750163.9438894,-0.23710693359375,1.68848876953125,10.114167480468751,-7.2748091603053435,-0.8702290076335878,-1.3206106870229009,0
1739750163.9540584,-0.335302734375,1.67890869140625,10.008786621093751,-8.687022900763358,0.8015267175572519,-1.7938931297709924,0
1739750163.9643154,-0.39517822265625,1.6262182617187502,10.061477050781251,-8.305343511450381,-0.31297709923664124,-1.9923664122137406,0
1739750163.975,-0.3975732421875,1.67890869140625,10.17643798828125,-6.427480916030534,-3.1374045801526718,-0.9923664122137404,0
1739750163.985153,-0.22273681640625,1.7292041015625002,10.50216064453125,-4.015267175572519,-5.824427480916031,-1.3969465648854962,0
1739750163.9952786,-0.143701171875,1.77470947265625,10.44468017578125,-4.145038167938932,-4.6106870229007635,-1.8244274809160306,0
1739750164.005407,-0.14130615234375002,1.7675244140625002,10.36324951171875,-7.595419847328245,-3.068702290076336,-2.1603053435114505,0
1739750164.0155864,-0.22034179687500002,1.6094531250000002,10.2075732421875,-10.778625954198473,-2.3206106870229006,-1.5877862595419847,0
1739750164.025724,-0.30895751953125,1.6238232421875,9.8483203125,-10.335877862595419,-2.4885496183206106,-0.9770992366412213,0
1739750164.0358534,-0.25626708984375,1.619033203125,10.09021728515625,-6.6183206106870225,-4.175572519083969,-1.6030534351145038,0
1739750164.0459955,-0.15328125,1.619033203125,10.128537597656251,-4.656488549618321,-4.442748091603053,-2.236641221374046,0
1739750164.056129,-0.143701171875,1.72680908203125,9.96088623046875,-5.755725190839694,-3.351145038167939,-1.8549618320610688,0
1739750164.0662563,-0.26105712890625,1.72680908203125,10.008786621093751,-8.511450381679388,-3.213740458015267,-1.183206106870229,0
1739750164.0764737,-0.25387207031250003,1.79865966796875,10.14769775390625,-8.679389312977099,-3.4122137404580153,-0.48091603053435117,0
1739750164.0865993,-0.29458740234375,1.81302978515625,10.248288574218751,-6.732824427480916,-4.679389312977099,-1.1145038167938932,0
1739750164.0967252,-0.09101074218750001,1.70525390625,10.202783203125,-5.702290076335878,-3.2977099236641223,-1.4045801526717556,0
1739750164.1068475,-0.19160156250000002,1.7866845703125,10.11895751953125,-7.648854961832061,-2.5801526717557253,-1.0534351145038168,0
1739750164.1169744,-0.239501953125,1.5878979492187502,10.0734521484375,-7.862595419847328,-3.0229007633587788,-1.4198473282442747,0
1739750164.1271083,-0.37362304687500003,1.56394775390625,10.1548828125,-6.824427480916031,-3.404580152671756,-0.6946564885496184,0
1739750164.1372356,-0.258662109375,1.7866845703125,10.0351318359375,-7.961832061068702,-2.4885496183206106,0.22900763358778625,0
1739750164.1473556,-0.11017089843750001,1.6860937500000002,10.1979931640625,-6.595419847328245,-2.801526717557252,-0.9465648854961832,0
1739750164.1574821,-0.277822265625,1.69327880859375,10.375224609375001,-4.442748091603053,-3.7786259541984735,-1.1297709923664123,0
1739750164.1709988,-0.36164794921875004,1.60226806640625,10.193203125,-5.374045801526718,-3.198473282442748,-1.4732824427480915,0
1739750164.186399,-0.3688330078125,1.55915771484375,10.195598144531251,-10.114503816793894,-3.2748091603053435,-0.09923664122137404,0
1739750164.2017102,-0.18920654296875,1.6860937500000002,10.02076171875,-8.022900763358779,-3.0610687022900764,-1.3587786259541985,0
1739750164.2170675,-0.09819580078125001,1.7076489257812502,10.08063720703125,-5.702290076335878,-3.0,-1.8625954198473282,0
1739750164.2323375,-0.20118164062500002,1.6956738281250001,9.90819580078125,-7.900763358778626,-2.717557251908397,-1.16793893129771,0
1739750164.2476027,-0.25626708984375,1.6046630859375002,10.0782421875,-6.465648854961832,-1.1297709923664123,-2.4427480916030535,0
1739750164.2629223,-0.2682421875,1.60705810546875,10.121352539062501,-8.114503816793894,-3.1603053435114505,-1.6488549618320612,0
1739750164.2793274,-0.2347119140625,1.7076489257812502,10.02315673828125,-8.587786259541986,-1.5038167938931297,-1.3893129770992367,0
1739750164.2957075,-0.023950195312500002,1.80344970703125,9.987231445312501,-6.961832061068702,-0.19083969465648856,-1.1908396946564885,0
1739750164.312099,-0.028740234375,1.85853515625,10.22433837890625,-4.854961832061068,-3.045801526717557,-1.450381679389313,0
1739750164.328512,-0.30177246093750004,1.65974853515625,10.075847167968751,-4.770992366412214,-1.4961832061068703,-1.8854961832061068,0
1739750164.3449218,-0.55803955078125,1.6525634765625001,10.14769775390625,-9.67175572519084,-3.2519083969465647,-2.786259541984733,0
1739750164.3613355,-0.17244140625,1.6310083007812501,10.540480957031251,-11.114503816793894,-4.244274809160306,-1.0916030534351144,0
1739750164.3790643,-0.25387207031250003,1.89446044921875,10.21475830078125,-16.099236641221374,-4.511450381679389,-2.099236641221374,0
1739750164.3969562,-0.30895751953125,1.6645385742187502,10.18601806640625,-6.305343511450381,-6.6183206106870225,-4.297709923664122,0
1739750164.4148214,-0.239501953125,1.5088623046875,10.12374755859375,-4.190839694656488,-4.152671755725191,-3.6412213740458017,956
1739750164.4330893,-0.35206787109375004,1.791474609375,10.59556640625,-10.923664122137405,-10.992366412213741,-5.67175572519084,956
1739750164.4513495,-0.3113525390625,1.5855029296875,9.86987548828125,-16.610687022900763,-7.786259541984733,-8.412213740458014,956
1739750164.4693162,-0.26345214843750003,1.40108642578125,9.6998291015625,-7.213740458015267,-8.564885496183207,-4.66412213740458,956
1739750164.4857721,-0.19878662109375,2.1579125976562503,10.04231689453125,-10.13740458015267,-11.244274809160306,-4.8320610687022905,956
1739750164.5021932,0.1676513671875,1.8321899414062501,9.972861328125001,-11.0,-7.465648854961832,-9.541984732824428,956
1739750164.5186305,-0.023950195312500002,1.4705419921875,10.08542724609375,-11.290076335877863,-4.977099236641221,-6.290076335877862,989
1739750164.5350556,-0.50055908203125,1.1064990234375,9.448352050781251,-13.763358778625955,-1.8473282442748091,-7.969465648854962,989
1739750164.5514855,-0.929267578125,1.09931396484375,9.560917968750001,-14.282442748091603,3.3282442748091605,-15.229007633587786,989
1739750164.5679626,0.0383203125,1.42024658203125,10.638676757812501,-10.854961832061068,-3.2900763358778624,-13.549618320610687,989
1739750164.5858262,0.75443115234375,1.88967041015625,11.00990478515625,-9.877862595419847,-1.2900763358778626,-16.259541984732824,989
1739750164.6037574,0.45744873046875,1.89446044921875,9.91777587890625,-10.19083969465649,5.320610687022901,-15.610687022900763,989
1739750164.621606,0.19399658203125,1.95673095703125,9.63995361328125,-10.183206106870228,3.9618320610687023,-10.610687022900763,995
1739750164.6397903,-0.24189697265625001,1.0538085937500001,8.44962890625,-7.213740458015267,18.297709923664122,-20.96946564885496,995
1739750164.6576564,-1.8753002929687501,0.40236328125000004,10.030341796875,-21.885496183206108,14.374045801526718,-19.732824427480917,995
1739750164.675112,0.30416748046875003,0.95082275390625,10.71052734375,-15.007633587786259,19.358778625954198,-23.213740458015266,995
1739750164.6917615,0.17483642578125,1.9591259765625002,10.74884765625,-11.244274809160306,16.061068702290076,-23.557251908396946,995
1739750164.7081614,-0.45984375,1.9806811523437502,10.44228515625,-10.854961832061068,2.1068702290076335,-20.908396946564885,998
1739750164.7245457,-0.26584716796875,1.6429833984375002,10.8877587890625,1.8625954198473282,-1.6717557251908397,-21.938931297709924,998
1739750164.740966,-0.18441650390625,1.53520751953125,10.260263671875,-12.961832061068701,3.1908396946564888,-11.885496183206106,998
1739750164.761659,-0.83586181640625,1.6238232421875,9.5273876953125,-34.091603053435115,12.122137404580153,-16.458015267175572,998
1739750164.7791698,-0.31374755859375003,1.69806884765625,10.28900390625,-31.282442748091604,8.251908396946565,-17.770992366412212,998
1739750164.795659,-1.7339941406250001,1.8345849609375,10.66981201171875,-45.725190839694655,2.5267175572519083,-7.770992366412214,998
1739750164.8120701,-0.06466552734375,0.6634204101562501,10.605146484375,-47.87022900763359,11.099236641221374,-17.916030534351144,997
1739750164.8286927,-0.11735595703125,0.45026367187500005,10.08063720703125,-31.251908396946565,10.564885496183207,-27.81679389312977,997
1739750164.8451242,-0.4263134765625,0.07424560546875,10.43989013671875,-60.6412213740458,7.961832061068702,-17.572519083969464,997
1739750164.8615127,0.40954833984375,1.49688720703125,10.29139892578125,-155.6259541984733,33.94656488549618,4.198473282442748,997
1739750164.8773587,-1.28133544921875,1.2645703125,8.77295654296875,-250.13740458015266,39.32824427480916,24.30534351145038,997
1739750164.8925745,-1.657353515625,-0.6753955078125,10.42552001953125,-250.13740458015266,90.37404580152672,-9.206106870229007,997
1739750164.9078274,-1.6860937500000002,-2.27287353515625,10.25068359375,-250.13740458015266,95.50381679389314,8.98473282442748,994
1739750164.9230978,-2.23455322265625,-3.0704150390625,10.61233154296875,-250.13740458015266,85.98473282442748,0.25190839694656486,994
1739750164.9384193,-3.08718017578125,-3.61408447265625,12.2672900390625,-250.13740458015266,83.72519083969466,-17.015267175572518,994
1739750164.9536848,-3.247646484375,-4.0284228515625005,10.87578369140625,-250.13740458015266,100.72519083969466,-28.83206106870229,994
1739750164.9690182,-2.57464599609375,-5.36244873046875,8.962163085937501,-250.13740458015266,128.26717557251908,-26.03053435114504,994
1739750164.9869058,-1.7890795898437502,-6.4234423828125005,8.64841552734375,-250.13740458015266,104.2824427480916,4.458015267175573,994
1739750165.0047567,-6.3970971679687505,-7.903564453125,8.75379638671875,-250.13740458015266,151.77862595419847,19.671755725190838,994
1739750165.022684,-5.10857666015625,-9.290280761718751,6.428232421875,-250.13740458015266,222.41221374045801,37.01526717557252,990
1739750165.040538,-2.4836352539062503,-8.078400878906251,6.42104736328125,-250.13740458015266,184.54198473282443,26.15267175572519,990
1739750165.0583682,-1.3316308593750001,-7.65208740234375,1.9854711914062502,-250.13740458015266,210.93893129770993,-18.18320610687023,990
1739750165.0758677,-1.2693603515625,-6.650969238281251,0.239501953125,-250.13740458015266,207.85496183206106,-65.41221374045801,990
1739750165.0922368,-2.7566674804687503,-8.79451171875,2.7973828125,-250.13740458015266,162.38931297709922,-43.282442748091604,990
1739750165.1086924,-6.5000830078125,-10.391989746093751,3.81287109375,-184.44274809160305,91.19083969465649,-22.84732824427481,984
1739750165.125107,-4.076323242187501,-8.87354736328125,1.24301513671875,-128.86259541984734,58.770992366412216,-12.442748091603054,984
1739750165.1415317,-1.8753002929687501,-7.9466748046875,-1.4250366210937502,-130.44274809160305,61.29770992366412,-22.129770992366414,984
1739750165.15795,-1.3939013671875,-8.15983154296875,-2.11001220703125,-127.61068702290076,79.48091603053435,-62.76335877862596,984
1739750165.1745956,-1.7938696289062501,-7.51796630859375,-0.8430468750000001,-99.70992366412214,81.01526717557252,-87.48091603053435,984
1739750165.1924496,-2.5914111328125,-8.507109375,1.80823974609375,-65.43511450381679,43.045801526717554,-71.52671755725191,984
1739750165.2103205,-3.6404296875,-9.44595703125,0.43349853515625003,-16.16793893129771,16.34351145038168,-41.3587786259542,981
1739750165.2281783,-2.7303222656250004,-9.3453662109375,-2.30640380859375,-27.900763358778626,23.366412213740457,-37.70229007633588,981
1739750165.246051,-1.791474609375,-9.1825048828125,-2.76145751953125,-72.64885496183206,32.64885496183206,-35.56488549618321,981
1739750165.263952,-0.95082275390625,-8.40412353515625,-1.08973388671875,-87.33587786259542,12.511450381679388,-21.328244274809162,981
1739750165.2818494,-2.0549267578125,-8.310717773437501,-0.469423828125,-48.52671755725191,-6.473282442748092,-16.19083969465649,981
1739750165.2996821,-2.7351123046875,-9.302255859375,-1.95673095703125,-23.419847328244273,-15.320610687022901,-0.5190839694656488,981
1739750165.3188176,-2.7830126953125003,-9.6519287109375,-3.5254687500000004,-36.66412213740458,-4.717557251908397,2.7786259541984735,980
1739750165.336839,-2.4333398437500002,-9.29507080078125,-3.3482373046875002,-50.06870229007634,6.488549618320611,1.0,980
1739750165.3547218,-2.14833251953125,-8.9334228515625,-2.69918701171875,-50.48854961832061,14.007633587786259,-10.557251908396946,980
1739750165.3726213,-2.117197265625,-8.655600585937501,-2.4069946289062503,-36.412213740458014,10.557251908396946,-13.251908396946565,980
1739750165.3890646,-2.15312255859375,-8.49513427734375,-2.9123437500000002,-21.106870229007633,10.580152671755725,-13.885496183206106,980
1739750165.4054484,-1.96152099609375,-8.65799560546875,-3.52307373046875,-5.854961832061068,8.061068702290076,-17.931297709923665,980
1739750165.4218764,-2.2537133789062502,-8.65799560546875,-3.2189062500000003,-6.152671755725191,9.236641221374045,-17.358778625954198,980
1739750165.4382925,-1.85853515625,-8.53824462890625,-3.13029052734375,-20.18320610687023,13.511450381679388,-7.931297709923665,980
1739750165.4547007,-1.93278076171875,-8.63883544921875,-2.921923828125,-14.198473282442748,7.030534351145038,-1.3740458015267176,980
1739750165.4711418,-2.11959228515625,-8.7705615234375,-2.82851806640625,-8.977099236641221,5.763358778625954,3.0,980
1739750165.488955,-2.3471191406250003,-9.04119873046875,-3.31710205078125,-8.687022900763358,10.236641221374045,2.366412213740458,980
1739750165.506767,-2.1507275390625002,-8.84001708984375,-2.8979736328125,-11.992366412213741,13.366412213740459,0.2748091603053435,980
1739750165.5246503,-2.16509765625,-9.13699951171875,-3.00814453125,-1.1984732824427482,10.98473282442748,3.122137404580153,981
1739750165.5424922,-2.1243823242187503,-9.29507080078125,-2.9889843750000002,1.534351145038168,7.3816793893129775,2.0610687022900764,981
1739750165.560551,-2.28245361328125,-9.342971191406251,-2.8524682617187502,2.946564885496183,7.541984732824427,5.961832061068702,981
1739750165.578094,-2.2561083984375,-9.1585546875,-2.89078857421875,6.854961832061068,5.030534351145038,5.595419847328245,981
1739750165.5933812,-2.17228271484375,-9.342971191406251,-2.806962890625,7.786259541984733,4.938931297709924,6.824427480916031,981
1739750165.60863,-2.3614892578125,-9.3932666015625,-2.8165429687500003,6.114503816793893,2.648854961832061,8.83206106870229,985
1739750165.6238806,-2.3375390625000003,-9.20406005859375,-2.6201513671875003,8.091603053435115,5.786259541984733,9.549618320610687,985
1739750165.6391678,-2.09564208984375,-9.089099121093751,-2.5051904296875,14.938931297709924,1.8931297709923665,10.32824427480916,985
1739750165.6544611,-2.00942138671875,-9.15136962890625,-2.85486328125,14.053435114503817,1.7099236641221374,6.641221374045801,985
1739750165.6697352,-2.2752685546875,-9.28549072265625,-2.93868896484375,-0.7709923664122137,5.396946564885496,-1.3435114503816794,985
1739750165.6869283,-2.174677734375,-9.168134765625,-2.6464965820312503,-6.221374045801527,4.709923664122138,3.7938931297709924,985
1739750165.7048252,-1.8010546875000002,-8.902287597656251,-2.72792724609375,-12.183206106870228,-1.0305343511450382,6.404580152671755,985
1739750165.7229602,-2.1459375,-8.863967285156251,-2.1986279296875,-13.404580152671755,-10.580152671755725,13.213740458015268,990
1739750165.74084,-2.4333398437500002,-8.98611328125,-2.2273681640625003,-2.236641221374046,-9.664122137404581,9.740458015267176,990
1739750165.758723,-2.5914111328125,-9.10107421875,-2.4189697265625,7.297709923664122,-9.885496183206106,10.526717557251908,990
1739750165.776695,-2.43573486328125,-9.148974609375001,-2.85486328125,2.0916030534351147,-5.190839694656488,4.572519083969466,990
1739750165.7953198,-2.5698559570312502,-9.0388037109375,-2.5004003906250003,-2.480916030534351,-4.580152671755725,3.9083969465648853,990
1739750165.8134935,-2.3710693359375,-8.902287597656251,-2.13875244140625,6.9465648854961835,-9.740458015267176,1.9618320610687023,994
1739750165.8299496,-2.5722509765625,-9.18489990234375,-2.02858154296875,16.206106870229007,-12.595419847328245,3.49618320610687,994
1739750165.8463511,-2.7351123046875,-9.2208251953125,-1.62142822265625,29.244274809160306,-20.587786259541986,4.625954198473282,994
1739750165.8627663,-2.6009912109375,-9.148974609375001,-1.2669653320312502,54.343511450381676,-30.366412213740457,5.67175572519084,994
1739750165.8792276,-1.8633251953125,-8.66757568359375,-1.43940673828125,75.45801526717557,-41.55725190839695,-3.9083969465648853,994
1739750165.8935885,-1.9208056640625002,-8.71787109375,-0.8574169921875,101.0381679389313,-49.412213740458014,-8.038167938931299,994
1739750165.9079564,-2.1315673828125,-9.0675439453125,0.00239501953125,136.61068702290078,-69.10687022900764,-7.190839694656488,994
1739750165.9223511,-2.48842529296875,-9.4651171875,-0.77359130859375,175.5648854961832,-80.70229007633588,-0.6106870229007634,995
1739750165.9370058,-1.7627343750000002,-9.98244140625,-2.2704785156250002,179.06106870229007,-70.5114503816794,-18.702290076335878,995
1739750165.9516895,-2.0142114257812502,-9.941726074218751,-2.57464599609375,142.51908396946564,-56.56488549618321,-31.53435114503817,995
1739750165.9664054,-2.538720703125,-9.948911132812501,-1.5495776367187502,91.82442748091603,-35.99236641221374,-40.603053435114504,995
1739750165.9811444,-2.7638525390625,-9.77407470703125,0.12214599609375,54.045801526717554,-15.48091603053435,-45.12977099236641,995
1739750165.995623,-2.35669921875,-9.49625244140625,2.462080078125,64.19847328244275,-16.64885496183206,-44.16793893129771,995
1739750166.0104346,-2.40220458984375,-9.208850097656251,3.324287109375,117.85496183206106,-48.69465648854962,-17.72519083969466,995
1739750166.0259655,-2.1507275390625002,-9.19927001953125,1.7579443359375,172.54198473282443,-63.94656488549618,-5.984732824427481,995
1739750166.0431113,-1.85614013671875,-9.448352050781251,0.98914306640625,184.85496183206106,-68.83206106870229,3.5114503816793894,995
1739750166.0580654,-2.0908520507812502,-8.9813232421875,2.82851806640625,157.09923664122138,-74.25190839694656,-1.3587786259541985,995
1739750166.0724075,-2.7734326171875003,-10.31055908203125,3.90627685546875,172.63358778625954,-70.50381679389314,-0.015267175572519083,995
1739750166.0855987,-3.37458251953125,-10.19080810546875,3.3650024414062503,204.23664122137404,-64.0381679389313,3.366412213740458,995
1739750166.0984633,-2.36867431640625,-9.7860498046875,3.3817675781250003,218.3053435114504,-60.267175572519086,0.03816793893129771,995
1739750166.1114533,-1.8154248046875001,-8.669970703125001,4.1817041015625005,232.53435114503816,-66.90839694656489,7.137404580152672,995
1739750166.1243546,-1.80344970703125,-8.62925537109375,4.34696044921875,240.9236641221374,-74.64885496183206,19.931297709923665,995
1739750166.1372304,-1.99265625,-8.73942626953125,4.28947998046875,224.8091603053435,-67.94656488549619,22.045801526717558,995
1739750166.1501284,-2.1028271484375,-8.085585937500001,5.642666015625,200.6259541984733,-63.19847328244275,9.0,995
1739750166.1630003,-2.35909423828125,-7.33115478515625,7.6808276367187505,201.1145038167939,-64.36641221374046,4.977099236641221,995
1739750166.1758606,-2.1507275390625002,-7.33833984375,8.11193115234375,250.12977099236642,-76.19083969465649,37.33587786259542,995
1739750166.1931107,-1.69327880859375,-7.781418457031251,6.9982470703125,250.12977099236642,-82.9618320610687,57.19847328244275,995
1739750166.2109663,-1.3172607421875,-6.4138623046875,6.53600830078125,250.12977099236642,-87.23664122137404,53.12213740458015,993
1739750166.2288048,-2.0932470703125,-5.1061816406250005,10.049501953125,250.12977099236642,-94.12213740458016,31.732824427480917,993
1739750166.247255,-3.59013427734375,-5.5612353515625,12.4588916015625,250.12977099236642,-126.45038167938931,73.26717557251908,993
1739750166.2650824,-2.6680517578125,-6.332431640625001,13.5989208984375,149.31297709923663,-148.46564885496184,200.13740458015266,993
1739750166.2829735,-2.538720703125,-6.87849609375,8.909472656250001,-67.95419847328245,-147.17557251908397,106.95419847328245,993
1739750166.2994058,-2.3423291015625,-6.28692626953125,0.6466552734375001,181.9618320610687,-108.54961832061069,-4.717557251908397,993
1739750166.3158414,2.47884521484375,-2.82372802734375,1.5567626953125,167.6946564885496,-76.40458015267176,11.274809160305344,986
1739750166.3323464,3.745810546875,-0.55324951171875,5.163662109375,90.06106870229007,-1.3435114503816794,12.229007633587786,986
1739750166.348781,2.56506591796875,0.77359130859375,8.80648681640625,42.37404580152672,58.221374045801525,-9.954198473282442,986
1739750166.365151,0.40236328125000004,-0.6059399414062501,10.4087548828125,-7.099236641221374,62.213740458015266,7.67175572519084,986
1739750166.3823688,-0.40475830078125,-1.9902612304687501,10.25068359375,12.664122137404581,77.34351145038168,11.641221374045802,986
1739750166.3990076,-1.7411791992187502,-3.20693115234375,10.32492919921875,-18.81679389312977,72.31297709923665,-12.618320610687023,986
1739750166.415459,-1.45856689453125,-2.94826904296875,10.870993652343751,-44.87786259541985,72.46564885496183,-2.1297709923664123,981
